user_id,timestamp,search_query,page_views,session_duration,clicked_game,purchased
813,2025-03-05 22:09:14.662148,cheap console,10,726,0,0.0
813,2025-03-23 22:09:14.662148,deal controller,11,690,1,0.0
813,2025-03-25 22:09:14.662148,fifa,1,811,1,0.0
813,2025-03-26 22:09:14.662148,assassin's creed,12,250,1,0.0
814,2025-01-15 22:09:14.662148,xbox exclusives,12,1554,1,0.0
814,2025-02-08 22:09:14.662148,call of duty,10,1069,0,0.0
814,2025-02-09 22:09:14.662148,racing games xbox,15,272,0,0.0
814,2025-02-20 22:09:14.662148,sale game,3,1454,1,0.0
814,2025-02-22 22:09:14.662148,sale xbox,15,289,1,0.0
814,2025-02-28 22:09:14.662148,top rated game,13,47,1,0.0
814,2025-03-01 22:09:14.662148,fifa best price,14,1673,0,0.0
814,2025-03-05 22:09:14.662148,halo,10,1247,1,0.0
814,2025-03-10 22:09:14.662148,deal game,5,1023,0,0.0
814,2025-03-22 22:09:14.662148,call of duty,5,583,1,0.0
815,2024-12-31 22:09:14.662148,best xbox games,10,1608,1,0.0
815,2025-01-04 22:09:14.662148,fallout digital code,5,1460,1,0.0
815,2025-01-11 22:09:14.662148,xbox series x games gameplay,11,177,1,1.0
815,2025-01-20 22:09:14.662148,forza review,1,889,0,0.0
815,2025-01-31 22:09:14.662148,top rated headset,10,927,1,0.0
815,2025-02-04 22:09:14.662148,sale xbox,13,1342,1,0.0
815,2025-02-04 22:09:14.662148,best xbox games digital code,11,1335,0,0.0
815,2025-02-21 22:09:14.662148,xbox exclusives,1,744,1,1.0
815,2025-02-27 22:09:14.662148,sale headset,15,1491,1,0.0
815,2025-03-19 22:09:14.662148,xbox exclusives buy,1,394,1,0.0
815,2025-03-20 22:09:14.662148,cheap headset,10,1335,1,0.0
816,2024-12-29 22:09:14.662148,madden,4,347,1,0.0
816,2024-12-29 22:09:14.662148,sale game,1,1387,1,0.0
816,2025-01-19 22:09:14.662148,best headset,10,943,1,0.0
816,2025-02-04 22:09:14.662148,rpg games xbox,1,1581,1,0.0
816,2025-02-09 22:09:14.662148,shooter games xbox,11,190,0,0.0
816,2025-02-15 22:09:14.662148,gears of war,10,1019,1,0.0
816,2025-02-28 22:09:14.662148,best xbox games,15,16,1,0.0
816,2025-03-15 22:09:14.662148,sea of thieves,14,1422,1,1.0
816,2025-03-16 22:09:14.662148,minecraft,5,1273,0,0.0
816,2025-03-23 22:09:14.662148,deal xbox,12,664,1,1.0
817,2025-01-09 22:09:14.662148,assassin's creed buy,1,230,1,1.0
817,2025-01-13 22:09:14.662148,top rated xbox,15,1785,1,0.0
817,2025-01-14 22:09:14.662148,best game,7,203,1,0.0
817,2025-01-16 22:09:14.662148,fallout,9,1104,1,0.0
817,2025-01-16 22:09:14.662148,cheap headset,11,617,0,0.0
817,2025-01-24 22:09:14.662148,assassin's creed,14,1781,1,0.0
817,2025-02-01 22:09:14.662148,fifa digital code,2,1145,0,0.0
817,2025-02-11 22:09:14.662148,minecraft buy,14,535,0,0.0
817,2025-02-27 22:09:14.662148,rpg games xbox,13,1738,1,1.0
817,2025-02-28 22:09:14.662148,top rated controller,7,172,0,0.0
817,2025-03-01 22:09:14.662148,best xbox,13,1346,0,0.0
817,2025-03-12 22:09:14.662148,cheap xbox,13,1472,1,1.0
817,2025-03-21 22:09:14.662148,fallout,11,682,0,0.0
818,2025-01-17 22:09:14.662148,shooter games xbox,9,1465,0,0.0
818,2025-02-03 22:09:14.662148,fallout review,12,1149,1,0.0
818,2025-02-11 22:09:14.662148,elder scrolls,2,950,1,0.0
818,2025-02-21 22:09:14.662148,new console,8,113,0,0.0
818,2025-03-24 22:09:14.662148,madden buy,7,255,1,0.0
819,2024-12-30 22:09:14.662148,gears of war,7,1517,0,0.0
819,2025-01-09 22:09:14.662148,minecraft,7,497,1,1.0
819,2025-01-11 22:09:14.662148,deal xbox,10,175,1,0.0
819,2025-01-15 22:09:14.662148,call of duty best price,9,93,0,0.0
819,2025-01-24 22:09:14.662148,madden,13,149,1,0.0
819,2025-02-05 22:09:14.662148,battlefield gameplay,11,1028,0,0.0
819,2025-02-11 22:09:14.662148,top rated controller,10,1544,1,0.0
819,2025-02-27 22:09:14.662148,sale controller,4,1627,1,0.0
819,2025-03-21 22:09:14.662148,fallout buy,12,446,1,1.0
819,2025-03-23 22:09:14.662148,fallout,4,844,1,0.0
820,2024-12-29 22:09:14.662148,minecraft,4,969,1,0.0
820,2025-01-06 22:09:14.662148,madden,5,293,1,0.0
820,2025-01-12 22:09:14.662148,gears of war,15,1531,0,0.0
820,2025-02-15 22:09:14.662148,cheap game,14,377,0,0.0
820,2025-02-25 22:09:14.662148,gears of war buy,15,1609,1,0.0
820,2025-02-27 22:09:14.662148,best xbox games review,5,348,1,0.0
820,2025-03-01 22:09:14.662148,forza,13,1113,1,0.0
820,2025-03-09 22:09:14.662148,nba 2k review,13,600,1,0.0
820,2025-03-24 22:09:14.662148,best xbox games,2,1126,1,0.0
820,2025-03-24 22:09:14.662148,shooter games xbox gameplay,11,1458,1,1.0
820,2025-03-24 22:09:14.662148,fifa,4,173,0,0.0
821,2025-01-01 22:09:14.662148,new console,9,576,0,0.0
821,2025-01-16 22:09:14.662148,shooter games xbox,5,1384,0,0.0
821,2025-01-21 22:09:14.662148,new console,13,669,1,0.0
821,2025-01-26 22:09:14.662148,racing games xbox,2,357,1,0.0
821,2025-02-13 22:09:14.662148,halo,15,1419,0,0.0
821,2025-02-23 22:09:14.662148,sale xbox,5,232,1,0.0
821,2025-03-04 22:09:14.662148,nba 2k best price,15,1084,0,0.0
822,2024-12-29 22:09:14.662148,halo,11,879,0,0.0
822,2025-01-03 22:09:14.662148,sale controller,6,859,0,0.0
822,2025-01-03 22:09:14.662148,shooter games xbox,7,1396,0,0.0
822,2025-01-09 22:09:14.662148,deal xbox,8,1474,1,1.0
822,2025-01-15 22:09:14.662148,sea of thieves,4,453,0,0.0
822,2025-01-15 22:09:14.662148,shooter games xbox,3,751,1,0.0
822,2025-01-19 22:09:14.662148,cheap game,1,1586,1,0.0
822,2025-01-20 22:09:14.662148,best controller,4,1795,1,0.0
822,2025-01-22 22:09:14.662148,gears of war,13,763,1,0.0
822,2025-01-24 22:09:14.662148,xbox series x games,15,1542,1,0.0
822,2025-01-26 22:09:14.662148,call of duty best price,13,677,0,0.0
822,2025-01-29 22:09:14.662148,best controller,7,386,1,0.0
822,2025-02-06 22:09:14.662148,racing games xbox,14,730,1,0.0
822,2025-02-09 22:09:14.662148,top rated headset,5,1690,1,0.0
822,2025-02-20 22:09:14.662148,best xbox games,12,379,1,0.0
822,2025-02-25 22:09:14.662148,best console,14,571,1,0.0
822,2025-03-04 22:09:14.662148,battlefield,8,791,0,0.0
822,2025-03-14 22:09:14.662148,cheap headset,15,835,0,0.0
823,2025-01-13 22:09:14.662148,gears of war,9,913,0,0.0
823,2025-01-14 22:09:14.662148,sea of thieves,12,884,1,0.0
823,2025-01-16 22:09:14.662148,rpg games xbox,14,356,0,0.0
823,2025-01-23 22:09:14.662148,racing games xbox,5,332,0,0.0
823,2025-02-16 22:09:14.662148,cheap xbox,10,1349,1,0.0
823,2025-02-25 22:09:14.662148,cheap game,4,349,0,0.0
823,2025-03-14 22:09:14.662148,forza digital code,8,643,1,0.0
824,2025-01-06 22:09:14.662148,assassin's creed,15,1323,1,1.0
824,2025-01-10 22:09:14.662148,best xbox,3,820,0,0.0
824,2025-01-21 22:09:14.662148,shooter games xbox digital code,6,1482,1,1.0
824,2025-01-24 22:09:14.662148,sea of thieves,4,617,1,1.0
824,2025-02-17 22:09:14.662148,best xbox,4,575,1,0.0
824,2025-03-01 22:09:14.662148,deal controller,14,1171,1,0.0
824,2025-03-07 22:09:14.662148,cheap console,6,948,1,0.0
824,2025-03-14 22:09:14.662148,halo,2,1458,1,0.0
824,2025-03-19 22:09:14.662148,deal controller,10,1073,0,0.0
825,2025-01-01 22:09:14.662148,cheap headset,3,308,0,0.0
825,2025-01-02 22:09:14.662148,sea of thieves,5,37,1,0.0
825,2025-01-04 22:09:14.662148,best controller,12,496,1,0.0
825,2025-01-05 22:09:14.662148,racing games xbox,6,603,1,0.0
825,2025-01-05 22:09:14.662148,sale controller,15,1375,1,0.0
825,2025-01-19 22:09:14.662148,sale xbox,14,1180,1,0.0
825,2025-01-24 22:09:14.662148,best controller,15,620,1,0.0
825,2025-01-27 22:09:14.662148,madden,8,1239,1,0.0
825,2025-01-31 22:09:14.662148,sale game,1,86,1,0.0
825,2025-02-09 22:09:14.662148,deal controller,13,43,1,0.0
825,2025-02-22 22:09:14.662148,star wars,8,434,1,1.0
825,2025-02-23 22:09:14.662148,fallout digital code,8,1747,0,0.0
825,2025-02-24 22:09:14.662148,forza best price,13,1366,1,0.0
825,2025-02-28 22:09:14.662148,destiny,3,1040,1,0.0
825,2025-03-03 22:09:14.662148,minecraft,13,1778,1,1.0
825,2025-03-06 22:09:14.662148,fallout best price,10,287,1,0.0
825,2025-03-12 22:09:14.662148,fifa,12,1658,1,0.0
825,2025-03-17 22:09:14.662148,star wars,3,1173,0,0.0
825,2025-03-21 22:09:14.662148,top rated xbox,1,564,1,0.0
826,2025-01-01 22:09:14.662148,best xbox games,12,514,1,0.0
826,2025-01-04 22:09:14.662148,best xbox games,6,1242,1,0.0
826,2025-01-06 22:09:14.662148,top rated controller,6,1661,1,1.0
826,2025-02-03 22:09:14.662148,sea of thieves,14,1185,0,0.0
826,2025-02-07 22:09:14.662148,racing games xbox,2,1322,1,0.0
826,2025-02-27 22:09:14.662148,star wars,9,1327,1,0.0
826,2025-03-10 22:09:14.662148,deal controller,4,1636,1,0.0
826,2025-03-20 22:09:14.662148,racing games xbox best price,4,1672,1,0.0
826,2025-03-22 22:09:14.662148,battlefield,13,1540,0,0.0
827,2024-12-29 22:09:14.662148,deal headset,11,1597,1,0.0
827,2025-01-13 22:09:14.662148,forza gameplay,9,1596,1,0.0
827,2025-01-27 22:09:14.662148,star wars,2,1348,1,0.0
827,2025-01-30 22:09:14.662148,fallout,14,1799,1,0.0
827,2025-02-19 22:09:14.662148,new game,10,233,1,1.0
827,2025-02-22 22:09:14.662148,racing games xbox gameplay,14,412,1,0.0
827,2025-03-17 22:09:14.662148,new headset,10,446,1,0.0
827,2025-03-20 22:09:14.662148,sale console,8,921,1,0.0
827,2025-03-21 22:09:14.662148,best headset,5,901,1,0.0
828,2025-01-03 22:09:14.662148,elder scrolls,14,867,1,0.0
828,2025-01-06 22:09:14.662148,top rated game,5,1602,1,0.0
828,2025-01-10 22:09:14.662148,assassin's creed,1,870,0,0.0
828,2025-01-13 22:09:14.662148,forza digital code,15,1123,0,0.0
828,2025-01-18 22:09:14.662148,best game,2,1020,1,0.0
828,2025-01-19 22:09:14.662148,best xbox games,2,715,1,0.0
828,2025-01-30 22:09:14.662148,shooter games xbox,9,172,0,0.0
828,2025-01-31 22:09:14.662148,fifa gameplay,12,711,1,0.0
828,2025-02-04 22:09:14.662148,madden,6,1756,0,0.0
828,2025-02-17 22:09:14.662148,xbox exclusives buy,2,1030,1,0.0
828,2025-02-20 22:09:14.662148,fallout review,9,750,1,1.0
828,2025-02-22 22:09:14.662148,gears of war,3,618,1,0.0
828,2025-03-01 22:09:14.662148,fifa best price,3,402,1,1.0
828,2025-03-13 22:09:14.662148,gears of war buy,11,670,1,0.0
828,2025-03-26 22:09:14.662148,deal controller,12,597,0,0.0
829,2025-01-21 22:09:14.662148,elder scrolls,12,1466,0,0.0
829,2025-01-28 22:09:14.662148,halo,5,879,1,0.0
829,2025-02-04 22:09:14.662148,minecraft digital code,10,1439,1,0.0
829,2025-03-15 22:09:14.662148,destiny,8,375,1,0.0
829,2025-03-20 22:09:14.662148,nba 2k,4,1310,1,1.0
829,2025-03-23 22:09:14.662148,cheap xbox,7,1389,1,1.0
829,2025-03-26 22:09:14.662148,xbox exclusives,8,1146,1,0.0
830,2024-12-30 22:09:14.662148,minecraft,11,1039,0,0.0
830,2025-01-05 22:09:14.662148,best xbox games,2,1313,0,0.0
830,2025-01-05 22:09:14.662148,deal game,7,200,0,0.0
830,2025-01-12 22:09:14.662148,elder scrolls,6,25,0,0.0
830,2025-01-20 22:09:14.662148,deal controller,11,816,0,0.0
830,2025-01-21 22:09:14.662148,battlefield,14,1236,0,0.0
830,2025-02-02 22:09:14.662148,madden,4,1076,1,0.0
830,2025-02-02 22:09:14.662148,fifa,3,1708,1,0.0
830,2025-02-10 22:09:14.662148,sale game,7,1710,1,1.0
830,2025-03-17 22:09:14.662148,deal xbox,8,250,1,0.0
830,2025-03-20 22:09:14.662148,top rated console,9,1500,1,0.0
831,2025-01-03 22:09:14.662148,top rated controller,10,700,0,0.0
831,2025-01-10 22:09:14.662148,new headset,15,387,1,0.0
831,2025-01-19 22:09:14.662148,minecraft best price,6,575,0,0.0
831,2025-01-29 22:09:14.662148,top rated controller,13,1132,1,0.0
831,2025-02-01 22:09:14.662148,gears of war best price,11,749,1,0.0
831,2025-02-04 22:09:14.662148,shooter games xbox,12,1137,1,0.0
831,2025-02-05 22:09:14.662148,xbox series x games gameplay,9,1278,0,0.0
831,2025-02-16 22:09:14.662148,minecraft best price,2,1684,0,0.0
831,2025-02-21 22:09:14.662148,sale console,3,1674,1,0.0
831,2025-02-23 22:09:14.662148,elder scrolls,3,1221,0,0.0
831,2025-02-25 22:09:14.662148,sale controller,9,312,0,0.0
831,2025-03-01 22:09:14.662148,forza,10,915,1,0.0
831,2025-03-07 22:09:14.662148,best game,7,1710,0,0.0
831,2025-03-18 22:09:14.662148,shooter games xbox,12,78,0,0.0
832,2024-12-30 22:09:14.662148,new headset,4,216,1,0.0
832,2025-01-03 22:09:14.662148,fifa,4,1747,1,1.0
832,2025-01-08 22:09:14.662148,assassin's creed,1,781,1,0.0
832,2025-01-19 22:09:14.662148,xbox exclusives,7,1451,0,0.0
832,2025-01-19 22:09:14.662148,gears of war,14,1604,1,1.0
832,2025-01-30 22:09:14.662148,fallout,15,1587,0,0.0
832,2025-02-05 22:09:14.662148,destiny,13,87,1,0.0
832,2025-02-08 22:09:14.662148,deal controller,1,313,0,0.0
832,2025-03-01 22:09:14.662148,new console,1,711,1,0.0
832,2025-03-01 22:09:14.662148,call of duty,3,90,1,0.0
832,2025-03-09 22:09:14.662148,halo,13,420,1,1.0
832,2025-03-11 22:09:14.662148,nba 2k review,2,150,1,0.0
832,2025-03-12 22:09:14.662148,fifa,7,1153,1,0.0
833,2024-12-28 22:09:14.662148,xbox series x games,11,442,1,0.0
833,2025-01-02 22:09:14.662148,top rated xbox,2,612,0,0.0
833,2025-01-27 22:09:14.662148,top rated headset,6,1668,0,0.0
833,2025-01-27 22:09:14.662148,xbox exclusives gameplay,8,1631,1,0.0
833,2025-01-30 22:09:14.662148,destiny,8,1060,1,0.0
833,2025-02-15 22:09:14.662148,new controller,6,1154,0,0.0
833,2025-02-28 22:09:14.662148,best console,6,1011,0,0.0
833,2025-03-05 22:09:14.662148,halo,14,1249,1,0.0
833,2025-03-06 22:09:14.662148,racing games xbox,3,1316,1,0.0
833,2025-03-13 22:09:14.662148,elder scrolls,14,338,0,0.0
833,2025-03-14 22:09:14.662148,rpg games xbox,2,1078,0,0.0
833,2025-03-22 22:09:14.662148,elder scrolls,11,763,1,1.0
833,2025-03-22 22:09:14.662148,xbox series x games,1,374,1,0.0
833,2025-03-25 22:09:14.662148,destiny best price,12,1126,1,1.0
834,2024-12-29 22:09:14.662148,sale game,11,1524,0,0.0
834,2024-12-30 22:09:14.662148,best xbox games,11,1082,0,0.0
834,2024-12-30 22:09:14.662148,elder scrolls,5,114,1,1.0
834,2025-01-15 22:09:14.662148,deal xbox,14,636,0,0.0
834,2025-01-22 22:09:14.662148,forza,1,784,0,0.0
834,2025-01-23 22:09:14.662148,shooter games xbox buy,14,856,0,0.0
834,2025-02-14 22:09:14.662148,sale headset,15,668,1,0.0
834,2025-02-20 22:09:14.662148,shooter games xbox,1,1591,0,0.0
834,2025-03-15 22:09:14.662148,halo,8,1152,1,1.0
835,2024-12-31 22:09:14.662148,xbox series x games digital code,15,902,1,0.0
835,2024-12-31 22:09:14.662148,battlefield,11,1011,1,0.0
835,2025-01-02 22:09:14.662148,best controller,10,184,1,0.0
835,2025-01-07 22:09:14.662148,fallout,14,792,1,0.0
835,2025-01-13 22:09:14.662148,halo,8,512,0,0.0
835,2025-01-16 22:09:14.662148,deal game,6,239,1,0.0
835,2025-02-06 22:09:14.662148,call of duty,13,287,1,0.0
835,2025-02-10 22:09:14.662148,sale xbox,10,337,0,0.0
835,2025-03-10 22:09:14.662148,gears of war buy,8,859,1,0.0
835,2025-03-18 22:09:14.662148,destiny,4,1603,1,0.0
835,2025-03-24 22:09:14.662148,shooter games xbox,7,1287,0,0.0
836,2025-01-06 22:09:14.662148,rpg games xbox best price,12,542,0,0.0
836,2025-01-15 22:09:14.662148,madden,8,1204,1,0.0
836,2025-01-30 22:09:14.662148,gears of war,15,228,0,0.0
836,2025-02-05 22:09:14.662148,cheap xbox,7,284,1,0.0
836,2025-02-13 22:09:14.662148,deal game,12,279,1,0.0
836,2025-02-28 22:09:14.662148,best xbox games,14,885,1,0.0
836,2025-03-03 22:09:14.662148,assassin's creed,13,395,0,0.0
836,2025-03-08 22:09:14.662148,shooter games xbox,9,800,1,0.0
836,2025-03-10 22:09:14.662148,gears of war,11,114,1,1.0
836,2025-03-20 22:09:14.662148,deal xbox,9,1464,1,0.0
836,2025-03-24 22:09:14.662148,nba 2k,1,541,1,0.0
837,2025-01-03 22:09:14.662148,fifa,10,754,1,1.0
837,2025-01-09 22:09:14.662148,nba 2k,11,1518,1,0.0
837,2025-01-10 22:09:14.662148,xbox exclusives,7,1283,0,0.0
837,2025-02-04 22:09:14.662148,forza gameplay,9,1496,1,0.0
837,2025-02-08 22:09:14.662148,top rated console,2,772,1,0.0
837,2025-02-11 22:09:14.662148,sea of thieves digital code,5,415,1,0.0
837,2025-02-15 22:09:14.662148,cheap headset,13,1444,1,1.0
837,2025-02-19 22:09:14.662148,elder scrolls digital code,6,421,1,1.0
837,2025-03-07 22:09:14.662148,elder scrolls buy,8,976,1,0.0
837,2025-03-08 22:09:14.662148,cheap game,10,156,1,0.0
837,2025-03-10 22:09:14.662148,shooter games xbox,13,783,1,1.0
837,2025-03-22 22:09:14.662148,call of duty digital code,7,1694,0,0.0
838,2025-01-04 22:09:14.662148,minecraft digital code,13,19,1,0.0
838,2025-01-15 22:09:14.662148,xbox series x games buy,2,1734,0,0.0
838,2025-01-21 22:09:14.662148,new controller,15,1577,1,1.0
838,2025-01-23 22:09:14.662148,battlefield,15,42,1,0.0
838,2025-02-03 22:09:14.662148,racing games xbox,9,614,0,0.0
838,2025-02-15 22:09:14.662148,nba 2k,3,782,1,1.0
838,2025-03-08 22:09:14.662148,assassin's creed,12,18,1,1.0
838,2025-03-09 22:09:14.662148,best console,2,1380,1,0.0
838,2025-03-10 22:09:14.662148,new headset,10,1378,1,0.0
839,2025-01-06 22:09:14.662148,fifa,12,1064,0,0.0
839,2025-01-19 22:09:14.662148,new headset,11,1686,1,1.0
839,2025-02-04 22:09:14.662148,elder scrolls,8,1246,1,0.0
839,2025-03-08 22:09:14.662148,assassin's creed,2,809,0,0.0
840,2024-12-28 22:09:14.662148,best console,1,571,1,0.0
840,2024-12-30 22:09:14.662148,cheap console,10,1058,1,0.0
840,2024-12-30 22:09:14.662148,madden,1,349,1,0.0
840,2025-01-02 22:09:14.662148,fifa,2,1246,0,0.0
840,2025-01-03 22:09:14.662148,rpg games xbox buy,7,270,1,0.0
840,2025-01-09 22:09:14.662148,minecraft best price,13,1005,1,0.0
840,2025-01-19 22:09:14.662148,top rated console,12,10,1,0.0
840,2025-01-31 22:09:14.662148,gears of war,13,870,1,0.0
840,2025-02-03 22:09:14.662148,battlefield,8,1498,1,0.0
840,2025-02-03 22:09:14.662148,madden,9,715,1,0.0
840,2025-02-16 22:09:14.662148,battlefield,13,1221,0,0.0
840,2025-02-21 22:09:14.662148,sea of thieves best price,7,941,0,0.0
840,2025-02-25 22:09:14.662148,battlefield review,10,1552,1,0.0
840,2025-03-18 22:09:14.662148,new headset,8,779,1,0.0
840,2025-03-26 22:09:14.662148,forza,11,1678,1,1.0
840,2025-03-26 22:09:14.662148,halo,4,239,0,0.0
841,2025-01-07 22:09:14.662148,fallout gameplay,5,376,1,0.0
841,2025-01-25 22:09:14.662148,sale game,8,141,1,0.0
841,2025-01-25 22:09:14.662148,new xbox,9,1314,1,0.0
841,2025-02-15 22:09:14.662148,sale console,3,448,0,0.0
841,2025-02-23 22:09:14.662148,madden,6,370,1,1.0
841,2025-03-12 22:09:14.662148,fallout,7,1024,1,0.0
842,2024-12-29 22:09:14.662148,sea of thieves,9,1509,1,0.0
842,2025-01-01 22:09:14.662148,gears of war,10,1451,0,0.0
842,2025-01-13 22:09:14.662148,assassin's creed,12,1138,1,1.0
842,2025-01-14 22:09:14.662148,halo buy,15,1373,1,0.0
842,2025-02-08 22:09:14.662148,xbox series x games gameplay,1,192,1,0.0
842,2025-02-14 22:09:14.662148,rpg games xbox,10,974,1,0.0
842,2025-02-23 22:09:14.662148,nba 2k buy,5,515,1,0.0
842,2025-02-26 22:09:14.662148,new xbox,12,260,0,0.0
843,2024-12-31 22:09:14.662148,best xbox,14,1447,1,0.0
843,2025-01-09 22:09:14.662148,madden,1,576,0,0.0
843,2025-01-22 22:09:14.662148,assassin's creed,8,612,1,1.0
843,2025-01-22 22:09:14.662148,call of duty,10,752,1,0.0
843,2025-02-11 22:09:14.662148,halo,1,305,0,0.0
843,2025-02-25 22:09:14.662148,new xbox,5,623,1,0.0
843,2025-03-04 22:09:14.662148,assassin's creed,3,332,0,0.0
843,2025-03-08 22:09:14.662148,nba 2k digital code,13,1304,1,1.0
844,2025-01-08 22:09:14.662148,elder scrolls,12,1052,1,1.0
844,2025-02-19 22:09:14.662148,battlefield,13,1281,1,0.0
844,2025-02-26 22:09:14.662148,sea of thieves best price,12,1288,1,1.0
844,2025-03-07 22:09:14.662148,battlefield,4,1050,1,1.0
844,2025-03-10 22:09:14.662148,forza,3,977,0,0.0
844,2025-03-14 22:09:14.662148,star wars gameplay,3,1107,0,0.0
844,2025-03-16 22:09:14.662148,sale xbox,5,1060,1,0.0
844,2025-03-21 22:09:14.662148,madden best price,11,1468,1,0.0
844,2025-03-25 22:09:14.662148,assassin's creed review,8,1007,0,0.0
845,2024-12-29 22:09:14.662148,madden digital code,10,1572,0,0.0
845,2025-01-16 22:09:14.662148,elder scrolls,12,873,0,0.0
845,2025-01-19 22:09:14.662148,destiny buy,12,274,0,0.0
845,2025-01-23 22:09:14.662148,halo,3,1718,0,0.0
845,2025-01-24 22:09:14.662148,cheap xbox,5,1367,1,0.0
845,2025-02-10 22:09:14.662148,shooter games xbox buy,1,1075,1,0.0
845,2025-02-24 22:09:14.662148,shooter games xbox,3,502,1,0.0
845,2025-03-05 22:09:14.662148,minecraft,4,460,1,0.0
845,2025-03-05 22:09:14.662148,forza digital code,8,906,1,0.0
846,2025-01-03 22:09:14.662148,halo digital code,10,371,0,0.0
846,2025-01-14 22:09:14.662148,shooter games xbox best price,9,1210,1,0.0
846,2025-01-22 22:09:14.662148,gears of war,13,994,0,0.0
846,2025-02-07 22:09:14.662148,minecraft,4,954,1,0.0
846,2025-02-22 22:09:14.662148,elder scrolls,8,1198,0,0.0
846,2025-02-25 22:09:14.662148,call of duty,15,836,0,0.0
846,2025-02-27 22:09:14.662148,battlefield,11,1429,1,1.0
846,2025-03-01 22:09:14.662148,halo,9,233,0,0.0
846,2025-03-15 22:09:14.662148,xbox exclusives best price,14,27,1,0.0
847,2025-01-02 22:09:14.662148,deal game,5,945,0,0.0
847,2025-01-12 22:09:14.662148,star wars,12,1794,1,0.0
847,2025-01-16 22:09:14.662148,shooter games xbox,5,300,1,0.0
847,2025-01-25 22:09:14.662148,destiny,9,1051,1,0.0
847,2025-03-03 22:09:14.662148,best headset,11,298,1,0.0
847,2025-03-04 22:09:14.662148,best controller,4,1492,1,0.0
847,2025-03-23 22:09:14.662148,fallout,2,1672,1,0.0
848,2025-01-02 22:09:14.662148,top rated xbox,14,375,1,0.0
848,2025-01-04 22:09:14.662148,star wars,7,1248,1,1.0
848,2025-01-06 22:09:14.662148,minecraft gameplay,10,627,1,0.0
848,2025-01-28 22:09:14.662148,top rated headset,9,962,0,0.0
848,2025-01-28 22:09:14.662148,star wars buy,11,1047,1,0.0
848,2025-02-12 22:09:14.662148,destiny gameplay,13,359,0,0.0
848,2025-02-22 22:09:14.662148,gears of war buy,7,1069,1,0.0
848,2025-03-02 22:09:14.662148,top rated console,5,1560,1,0.0
848,2025-03-15 22:09:14.662148,destiny best price,13,626,1,0.0
848,2025-03-16 22:09:14.662148,battlefield,6,268,0,0.0
848,2025-03-18 22:09:14.662148,cheap controller,5,361,1,0.0
849,2024-12-31 22:09:14.662148,sale headset,6,84,1,0.0
849,2025-01-03 22:09:14.662148,new controller,11,487,1,0.0
849,2025-01-15 22:09:14.662148,top rated headset,4,1467,1,0.0
849,2025-01-22 22:09:14.662148,elder scrolls,10,1142,1,1.0
849,2025-01-23 22:09:14.662148,sale game,10,149,1,0.0
849,2025-01-31 22:09:14.662148,new game,2,755,1,0.0
849,2025-02-01 22:09:14.662148,deal controller,15,74,1,0.0
849,2025-02-17 22:09:14.662148,call of duty,14,610,0,0.0
849,2025-02-18 22:09:14.662148,cheap headset,2,1198,0,0.0
849,2025-02-18 22:09:14.662148,top rated game,3,1787,0,0.0
849,2025-02-20 22:09:14.662148,fallout,13,1587,1,0.0
849,2025-02-23 22:09:14.662148,call of duty,15,1657,1,0.0
849,2025-03-10 22:09:14.662148,minecraft,12,1456,0,0.0
849,2025-03-12 22:09:14.662148,best xbox games,7,229,0,0.0
849,2025-03-13 22:09:14.662148,sea of thieves,14,931,1,0.0
849,2025-03-16 22:09:14.662148,star wars,9,735,0,0.0
850,2025-01-11 22:09:14.662148,forza,11,37,0,0.0
850,2025-01-20 22:09:14.662148,xbox series x games,12,706,1,1.0
850,2025-01-27 22:09:14.662148,new controller,3,853,1,0.0
850,2025-02-03 22:09:14.662148,minecraft,10,332,1,1.0
850,2025-02-05 22:09:14.662148,nba 2k,13,755,1,1.0
850,2025-02-14 22:09:14.662148,nba 2k buy,15,468,1,0.0
850,2025-02-17 22:09:14.662148,top rated game,12,1716,0,0.0
850,2025-02-26 22:09:14.662148,best xbox games gameplay,14,1522,0,0.0
850,2025-02-27 22:09:14.662148,deal controller,4,314,1,0.0
850,2025-03-03 22:09:14.662148,forza,11,866,0,0.0
850,2025-03-18 22:09:14.662148,shooter games xbox best price,4,734,1,0.0
850,2025-03-18 22:09:14.662148,deal headset,10,306,0,0.0
850,2025-03-25 22:09:14.662148,shooter games xbox,4,140,1,0.0
850,2025-03-26 22:09:14.662148,gears of war,12,1263,1,0.0
851,2024-12-29 22:09:14.662148,fifa digital code,8,425,1,0.0
851,2025-01-08 22:09:14.662148,forza buy,11,1449,0,0.0
851,2025-01-21 22:09:14.662148,gears of war,11,64,1,1.0
851,2025-01-31 22:09:14.662148,minecraft,15,26,1,0.0
851,2025-02-05 22:09:14.662148,top rated xbox,1,1151,0,0.0
851,2025-02-11 22:09:14.662148,racing games xbox digital code,2,337,1,1.0
851,2025-03-11 22:09:14.662148,shooter games xbox,2,522,0,0.0
851,2025-03-19 22:09:14.662148,sea of thieves,14,562,0,0.0
852,2025-01-02 22:09:14.662148,xbox series x games,2,1625,0,0.0
852,2025-01-04 22:09:14.662148,madden digital code,5,1043,1,0.0
852,2025-01-07 22:09:14.662148,minecraft best price,11,535,1,0.0
852,2025-01-11 22:09:14.662148,xbox exclusives,6,1696,0,0.0
